2018-09-09,4,맑음,9%,국4등급,1700,6.9,2.1,4.5,3.3,61.1,133.1,14.7,11.3,19.0,132.1,933.0,10,036953,033815,033371,034954,035548,034985,037381,036874,036991,035615,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-09,3,맑음,9%,국6등급,1000,18.6,3.0,2.3,1.2,45.9,86.8,11.0,4.2,2.9,16.1,198.1,12,039095,038596,038603,038797,039553,039701,039025,038575,039326,039042,038530,039121,Empty,Empty,Empty,Empty
2018-09-09,2,맑음,9%,국6등급,1300,2.8,1.4,2.0,2.0,4.9,9.4,1.9,4.6,8.7,19.3,50.8,7,037767,036935,037988,037551,037398,038703,037012,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-09,1,맑음,9%,국6등급,1300,3.6,1.5,1.4,1.2,5.9,12.9,2.7,2.0,2.3,3.7,26.4,9,037835,037912,039746,036084,037432,037169,037203,037656,037305,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,12,맑음,11%,국5등급,1300,3.5,1.4,2.7,2.0,21.1,34.3,5.9,4.5,10.0,42.2,173.9,11,038738,035799,037734,037465,037389,038504,034033,037031,037087,035944,037996,Empty,Empty,Empty,Empty,Empty
2018-09-08,11,맑음,11%,혼4등급,1300,4.0,1.9,1.4,1.4,4.1,9.8,1.7,2.8,2.2,4.1,30.7,7,035675,039806,039822,038053,037081,041693,040000,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,10,맑음,11%,혼3등급,1400,1.3,1.0,3.9,13.7,11.0,15.3,4.4,17.0,96.3,212.2,389.7,11,041531,035122,035685,036372,040119,033240,038168,034738,039966,038372,038112,Empty,Empty,Empty,Empty,Empty
2018-09-08,9,맑음,11%,혼OPEN,1800,1.7,1.2,2.1,1.5,5.4,7.7,2.2,2.0,4.0,7.2,24.1,11,039894,038147,039986,037864,038022,038087,034585,038023,038205,036682,035059,Empty,Empty,Empty,Empty,Empty
2018-09-08,8,맑음,11%,국OPEN,1800,20.8,3.0,2.1,1.1,80.6,245.8,13.1,3.2,2.6,22.9,569.2,8,036262,036978,037040,032076,035295,035089,033395,030676,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,7,맑음,12%,국OPEN,1200,3.0,1.4,4.5,2.7,22.7,27.7,7.7,4.8,16.4,40.7,192.9,14,037748,037021,037488,035595,036799,035045,035661,036113,035252,035081,035830,035114,035161,035196,Empty,Empty
2018-09-08,6,맑음,12%,국OPEN,1400,31.2,8.0,5.3,15.4,183.0,306.8,41.5,121.5,139.0,2780.8,27776.0,14,037307,037724,035963,036917,037496,037726,037644,036117,037429,035172,037812,031427,035239,037150,Empty,Empty
2018-09-08,5,맑음,12%,국6등급,1300,1.3,1.2,1.6,1.6,2.3,3.0,1.3,2.4,4.6,5.3,11.4,7,037344,036745,037017,037171,037627,037532,036934,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,4,맑음,12%,국4등급,1200,1.6,1.2,1.7,2.3,5.2,7.2,2.2,2.8,7.7,11.2,27.8,9,037853,037633,035975,032560,037668,037082,033911,036889,035111,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,3,맑음,12%,국6등급,1000,2.5,1.2,7.6,2.8,47.8,67.5,14.2,5.5,33.5,158.8,601.9,11,038541,039357,039001,039313,039523,039011,039772,039164,039400,038526,039073,Empty,Empty,Empty,Empty,Empty
2018-09-08,2,맑음,12%,국5등급,1000,22.0,4.2,2.2,11.2,73.2,165.7,13.2,63.0,63.0,1087.4,5014.4,10,037453,035749,033303,035591,039072,039823,037941,035519,035679,037084,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-08,1,맑음,12%,국6등급,1000,5.6,1.8,4.9,3.2,53.1,82.3,16.2,8.4,22.6,146.1,865.2,11,037204,036803,035489,038992,036759,036845,038439,036974,037569,037010,037955,Empty,Empty,Empty,Empty,Empty
2018-09-02,11,맑음,8%,혼4등급,1300,8.9,1.7,1.4,1.5,7.4,18.7,2.7,5.2,2.7,9.9,69.0,9,033288,037858,039905,040055,039995,036532,034377,038100,038095,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,10,맑음,8%,2등급,1200,1.2,1.1,7.1,7.1,11.1,12.3,3.1,1.4,6.8,8.6,37.8,7,037610,035892,038141,035226,029567,038040,037594,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,9,맑음,8%,국4등급,1300,6.3,2.3,1.5,3.8,8.1,18.6,3.2,13.9,6.8,35.1,219.3,9,035199,034962,037909,037184,036114,033158,033485,037609,035073,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,8,맑음,8%,혼4등급,1000,19.2,2.2,1.1,2.1,8.0,37.4,2.9,11.2,2.5,13.5,298.7,9,035264,036887,039990,033591,041664,037943,040110,039819,035440,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,7,맑음,8%,국5등급,1000,1.7,1.1,2.1,5.0,5.8,7.5,2.4,6.1,16.6,23.1,55.1,12,037883,035240,037048,037741,037840,037386,037357,037956,039826,037549,035435,034322,Empty,Empty,Empty,Empty
2018-09-02,6,맑음,8%,혼3등급,1700,21.1,3.6,2.2,2.4,44.2,150.0,14.9,14.2,7.2,115.6,1114.9,8,033657,039981,034572,034854,036486,035108,036444,038047,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,5,맑음,8%,국4등급,1700,15.1,4.7,3.2,1.5,83.0,203.4,20.4,9.7,6.2,91.1,1005.8,9,035069,035058,035203,035371,033873,037206,035218,035452,035723,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,4,맑음,9%,국6등급,1000,2.5,1.2,1.2,6.5,3.0,6.0,1.6,12.2,10.6,27.6,70.1,10,038615,039722,038610,039554,038640,038842,038887,039019,039676,039117,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,3,맑음,9%,국6등급,1000,1.5,1.0,3.7,1.4,11.2,14.1,4.0,1.4,6.6,8.3,38.6,10,038486,039588,038458,039638,039763,038882,038909,038860,038781,039052,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-02,2,맑음,9%,국5등급,1300,5.4,2.0,2.1,2.0,13.7,20.0,5.1,5.3,4.6,17.7,109.2,12,036806,037298,037544,037046,035164,037806,037293,037993,037472,033451,037416,039010,Empty,Empty,Empty,Empty
2018-09-02,1,맑음,9%,국6등급,1300,1.6,1.2,4.7,4.7,9.4,12.7,3.1,2.0,7.1,14.5,44.6,7,039502,036885,036848,036909,036965,037043,037813,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,12,맑음,9%,혼3등급,1400,2.2,1.2,1.1,2.5,2.9,4.7,1.6,3.3,2.8,4.6,11.5,12,041660,039912,039973,039968,034187,039887,033403,035391,038052,032188,038315,040018,Empty,Empty,Empty,Empty
2018-09-01,11,맑음,9%,1등급,1800,2.0,1.2,1.2,1.9,2.9,4.2,1.4,3.2,4.7,6.4,17.8,9,039791,034795,036495,033880,032848,034049,031882,038033,034397,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,10,맑음,9%,국4등급,1300,4.1,1.6,6.4,2.6,52.0,93.7,13.9,4.0,27.3,84.6,548.6,11,035664,033427,034083,037564,034946,035822,035838,035764,034247,035060,037316,Empty,Empty,Empty,Empty,Empty
2018-09-01,9,맑음,9%,혼4등급,1200,2.9,1.2,4.2,17.0,28.7,36.8,8.0,34.0,123.9,814.3,2161.9,12,037712,039846,040113,039815,038163,040071,041600,037689,040015,041585,039814,039941,Empty,Empty,Empty,Empty
2018-09-01,8,맑음,9%,혼4등급,1000,12.6,2.3,1.6,1.8,23.8,77.7,5.4,7.6,3.7,37.9,451.2,9,035490,037318,037456,035525,034646,041658,037050,041692,037757,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,7,맑음,10%,국5등급,1000,2.4,1.3,1.3,1.5,3.6,7.1,2.0,2.9,3.4,5.8,18.1,12,035238,037294,037106,039827,033142,036973,033157,035097,036992,035202,038096,036069,Empty,Empty,Empty,Empty
2018-09-01,6,맑음,10%,국5등급,1300,8.6,2.2,1.3,2.2,9.2,25.0,3.6,6.6,3.5,14.5,90.6,12,037699,036754,038578,035976,037086,037720,035753,033834,036788,036890,037844,037224,Empty,Empty,Empty,Empty
2018-09-01,5,맑음,10%,국3등급,1700,9.0,2.1,1.9,2.3,31.5,67.5,6.0,9.2,7.8,71.0,497.7,9,033324,037334,037426,034413,035232,036161,036947,032456,032522,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,4,맑음,10%,국6등급,1300,16.3,4.0,3.5,1.2,151.7,398.7,25.1,7.1,6.3,105.8,1907.3,8,038623,038478,038952,038881,038476,038794,038440,038880,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,3,맑음,10%,국6등급,1300,1.6,1.0,3.3,2.4,8.8,11.8,3.5,3.3,15.3,21.7,88.9,8,037660,037107,038917,035993,035831,035657,036910,037592,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-01,2,맑음,10%,국6등급,1000,3.8,1.8,1.5,6.3,8.8,16.6,3.0,14.2,14.2,63.9,304.0,10,037270,037276,039148,037927,037014,037399,039747,039780,037550,037821,Empty,Empty,Empty,Empty,Empty,Empty
